y,delta,z,alpha,mu1,mu2,mu3
-0.8,0.16,0.39969957,0.4331184,0.033871196,0.5578946,0.4082342
-0.8,0.2,0.4028937,0.43520308,0.033410836,0.55581284,0.41077635
-0.8,0.24,0.4060773,0.43728328,0.03295724,0.55372924,0.4133136
-0.8,0.28,0.40925008,0.43935856,0.03251036,0.55164415,0.4158455
-0.8,0.32,0.4124119,0.44142884,0.032070085,0.549558,0.41837192
-0.8,0.36,0.41556242,0.44349366,0.03163643,0.54747134,0.42089227
-0.8,0.4,0.41870135,0.4455529,0.031209277,0.54538447,0.42340633
-0.8,0.44,0.4218284,0.447606,0.030788612,0.5432978,0.42591357
-0.8,0.48,0.42494312,0.44965276,0.030374387,0.5412121,0.42841357
-0.8,0.52,0.4280453,0.45169288,0.029966513,0.5391275,0.430906
-0.8,0.56,0.4311345,0.4537259,0.02956498,0.53704476,0.4333903
-0.8,0.6,0.43421033,0.4557515,0.029169707,0.53496414,0.4358661
-0.8,0.64,0.43727237,0.45776936,0.02878067,0.5328864,0.4383329
-0.8,0.68,0.44032028,0.45977908,0.028397825,0.53081197,0.44079024
-0.8,0.72,0.44335362,0.46178025,0.028021108,0.52874124,0.44323766
-0.8,0.76,0.44637197,0.46377257,0.027650485,0.52667487,0.4456747
-0.8,0.8,0.449375,0.46575558,0.027285894,0.5246132,0.44810086
-0.8,0.84,0.45236236,0.46772906,0.026927302,0.52255684,0.45051584
-0.8,0.88,0.4553335,0.46969265,0.026574621,0.5205063,0.4529191
-0.8,0.92,0.4582883,0.47164592,0.026227798,0.5184619,0.45531026
-0.8,0.96,0.46122622,0.4735887,0.025886813,0.5164243,0.45768893
-0.8,1.0,0.46414703,0.47552055,0.02555157,0.51439375,0.46005467
-0.8,1.04,0.46705037,0.47744122,0.02522203,0.5123708,0.4624071
-0.8,1.08,0.46993595,0.47935048,0.024898117,0.51035595,0.46474597
-0.8,1.12,0.47280353,0.481248,0.024579745,0.50834936,0.46707085
-0.8,1.16,0.47565275,0.48313355,0.024266912,0.5063517,0.46938145
-0.8,1.2,0.4784835,0.4850069,0.023959467,0.50436306,0.47167748
-0.8,1.24,0.48129556,0.4868679,0.023657382,0.5023839,0.47395873
-0.8,1.28,0.4840886,0.48871624,0.023360578,0.50041467,0.4762248
-0.8,1.32,0.48686263,0.49055186,0.023068981,0.4984554,0.47847563
-0.8,1.36,0.48961732,0.49237442,0.022782525,0.49650663,0.4807108
-0.8,1.4,0.49235263,0.494184,0.022501122,0.49456853,0.48293033
-0.8,1.44,0.4950685,0.49598026,0.022224681,0.49264133,0.48513392
-0.8,1.48,0.49776474,0.49776325,0.021953166,0.49072537,0.48732147
-0.8,1.52,0.50044125,0.4995328,0.021686446,0.4888207,0.48949283
-0.8,1.56,0.5030981,0.5012887,0.021424491,0.48692763,0.49164784
-0.8,1.6,0.5057351,0.5030312,0.021167174,0.4850464,0.4937865
-0.8,1.64,0.5083523,0.5047598,0.020914454,0.483177,0.49590856
-0.8,1.68,0.5109496,0.5064747,0.020666238,0.48131976,0.49801397
-0.8,1.72,0.51352715,0.5081759,0.020422447,0.4794747,0.5001029
-0.8,1.76,0.5160848,0.50986314,0.020182997,0.47764203,0.5021749
-0.8,1.8,0.5186226,0.51153666,0.019947816,0.47582188,0.5042303
-0.8,1.84,0.5211406,0.5131962,0.019716838,0.47401428,0.5062688
-0.8,1.88,0.52363884,0.514842,0.019489972,0.47221935,0.50829065
-0.8,1.92,0.5261173,0.5164739,0.019267134,0.47043723,0.5102956
-0.8,1.96,0.52857614,0.51809186,0.01904827,0.46866792,0.51228374
-0.8,2.0,0.5310153,0.51969606,0.018833302,0.4669116,0.51425517
-0.76,-2.0,0.20440708,0.31347772,0.07386636,0.6623107,0.26382288
-0.76,-1.96,0.20840137,0.3157165,0.07277946,0.66073227,0.2664882
-0.76,-1.92,0.21237952,0.31795657,0.07170952,0.65913343,0.26915702
-0.76,-1.88,0.21634126,0.32019764,0.070656344,0.6575148,0.27182886
-0.76,-1.84,0.22028646,0.32243937,0.06961976,0.6558769,0.2745034
-0.76,-1.8,0.22421491,0.32468146,0.0685996,0.65422034,0.27718014
-0.76,-1.76,0.22812644,0.32692358,0.06759566,0.6525457,0.27985868
-0.76,-1.72,0.23202091,0.32916552,0.0666077,0.65085363,0.28253874
-0.76,-1.68,0.23589823,0.33140683,0.065635525,0.64914465,0.28521982
-0.76,-1.64,0.23975824,0.33364743,0.06467897,0.64741945,0.2879016
-0.76,-1.6,0.24360093,0.33588696,0.06373777,0.6456785,0.2905838
-0.76,-1.56,0.24742623,0.33812514,0.06281173,0.6439223,0.29326597
-0.76,-1.52,0.25123414,0.34036186,0.061900634,0.6421514,0.29594797
-0.76,-1.48,0.25502464,0.34259686,0.061004233,0.6403663,0.2986294
-0.76,-1.44,0.2587977,0.3448299,0.060122367,0.6385676,0.30130997
-0.76,-1.4,0.2625534,0.34706083,0.059254702,0.63675576,0.3039895
-0.76,-1.36,0.26629186,0.3492895,0.058401078,0.6349312,0.30666775
-0.76,-1.32,0.27001303,0.35151568,0.057561237,0.6330944,0.3093444
-0.76,-1.28,0.27371716,0.35373932,0.056734983,0.6312457,0.31201938
-0.76,-1.24,0.2774043,0.35596022,0.05592203,0.62938553,0.3146924
-0.76,-1.2,0.28107464,0.35817832,0.055122156,0.6275144,0.31736338
-0.76,-1.16,0.28472832,0.36039358,0.054335155,0.62563264,0.3200322
-0.76,-1.12,0.28836557,0.36260584,0.05356073,0.6237406,0.32269868
-0.76,-1.08,0.29198655,0.36481503,0.052798696,0.6218386,0.3253627
-0.76,-1.04,0.2955915,0.36702102,0.052048847,0.61992705,0.32802412
-0.76,-1.0,0.2991807,0.369224,0.051310856,0.6180061,0.33068302
-0.76,-0.96,0.30275434,0.3714238,0.05058455,0.6160762,0.33333924
-0.76,-0.92,0.30631274,0.37362036,0.049869724,0.61413753,0.33599272
-0.76,-0.88,0.30985612,0.37581375,0.04916612,0.6121904,0.33864346
-0.76,-0.84,0.31338486,0.378004,0.0484735,0.610235,0.3412915
-0.76,-0.8,0.31689918,0.3801911,0.04779167,0.60827166,0.34393674
-0.76,-0.76,0.32039943,0.3823749,0.047120407,0.6063005,0.34657916
-0.76,-0.72,0.3238859,0.3845557,0.046459466,0.60432166,0.3492189
-0.76,-0.68,0.32735887,0.3867333,0.04580869,0.6023355,0.35185578
-0.76,-0.64,0.33081865,0.38890788,0.045167834,0.6003421,0.35449
-0.76,-0.6,0.3342656,0.39107946,0.044536732,0.59834176,0.35712153
-0.76,-0.56,0.33769992,0.39324793,0.043915167,0.5963346,0.35975027
-0.76,-0.52,0.341122,0.39541352,0.043302935,0.59432065,0.36237642
-0.76,-0.48,0.34453207,0.3975761,0.042699914,0.59230024,0.36499983
-0.76,-0.44,0.3479304,0.39973575,0.04210585,0.59027356,0.36762062
-0.76,-0.4,0.35131726,0.40189254,0.041520625,0.5882407,0.37023872
-0.76,-0.36,0.35469282,0.40404633,0.040944073,0.58620185,0.3728541
-0.76,-0.32,0.3580574,0.40619722,0.040376022,0.58415717,0.37546682
-0.76,-0.28,0.36141112,0.40834522,0.03981632,0.5821069,0.37807682
-0.76,-0.24,0.3647542,0.41049027,0.03926481,0.5800511,0.38068408
-0.76,-0.2,0.3680867,0.4126323,0.038721398,0.57799023,0.3832884
-0.76,-0.16,0.37140876,0.41477114,0.03818593,0.57592434,0.38588974
-0.76,-0.12,0.3747205,0.41690692,0.03765825,0.5738537,0.38848805
-0.76,-0.08,0.37802204,0.41903952,0.0371383,0.5717785,0.39108324
-0.76,-0.04,0.3813133,0.4211687,0.036625944,0.56969905,0.39367503
-0.76,0.0,0.38459432,0.42329437,0.036121067,0.5676156,0.39626327
-0.76,0.04,0.387865,0.4254164,0.035623576,0.56552863,0.39884782
-0.76,0.08,0.39112535,0.42753464,0.035133403,0.56343824,0.4014284
-0.76,0.12,0.39437526,0.4296489,0.034650408,0.5613448,0.4040048
-0.76,0.16,0.39761448,0.43175888,0.034174576,0.55924875,0.4065767
-0.76,0.2,0.40084296,0.4338644,0.033705804,0.5571504,0.40914384
-0.76,0.24,0.40406054,0.43596527,0.03324397,0.5550501,0.4117059
-0.76,0.28,0.40726686,0.43806106,0.03278908,0.5529484,0.41426247
-0.76,0.32,0.41046166,0.44015163,0.032341048,0.5508457,0.41681322
-0.76,0.36,0.41364473,0.44223657,0.031899795,0.5487424,0.41935778
-0.76,0.4,0.41681576,0.44431564,0.03146528,0.5466389,0.42189574
-0.76,0.44,0.41997448,0.44638857,0.031037439,0.5445358,0.4244268
-0.76,0.48,0.42312047,0.44845486,0.030616196,0.54243344,0.4269503
-0.76,0.52,0.42625338,0.45051423,0.030201547,0.5403325,0.42946598
-0.76,0.56,0.42937282,0.4525663,0.029793395,0.5382333,0.43197325
-0.76,0.6,0.43247852,0.45461088,0.029391691,0.53613645,0.4344719
-0.76,0.64,0.43556994,0.45664737,0.02899641,0.5340424,0.43696117
-0.76,0.68,0.43864688,0.4586756,0.028607473,0.53195167,0.43944088
-0.76,0.72,0.44170883,0.460695,0.028224846,0.5298648,0.44191033
-0.76,0.76,0.44475538,0.46270537,0.027848477,0.5277823,0.44436923
-0.76,0.8,0.44778624,0.4647063,0.027478285,0.5257046,0.44681707
-0.76,0.84,0.45080107,0.46669757,0.027114207,0.5236322,0.44925353
-0.76,0.88,0.45379946,0.46867874,0.026756205,0.5215657,0.4516781
-0.76,0.92,0.45678103,0.47064948,0.026404232,0.5195054,0.45409036
-0.76,0.96,0.4597455,0.47260955,0.026058197,0.5174519,0.45648998
-0.76,1.0,0.4626926,0.47455853,0.02571804,0.5154054,0.45887652
-0.76,1.04,0.46562195,0.47649625,0.025383705,0.51336664,0.46124962
-0.76,1.08,0.4685333,0.47842237,0.025055118,0.5113359,0.46360898
-0.76,1.12,0.47142646,0.48033673,0.024732195,0.50931346,0.4659543
-0.76,1.16,0.47430113,0.482239,0.024414884,0.50729984,0.46828523
-0.76,1.2,0.4771571,0.48412907,0.024103092,0.50529534,0.47060156
-0.76,1.24,0.47999412,0.4860066,0.02379678,0.5033003,0.47290286
-0.76,1.28,0.48281217,0.48787156,0.023495821,0.501315,0.47518918
-0.76,1.32,0.48561093,0.4897236,0.023200171,0.49933985,0.47746
-0.76,1.36,0.48839042,0.49156266,0.022909727,0.49737495,0.47971526
-0.76,1.4,0.49115032,0.49338865,0.022624442,0.4954208,0.48195475
-0.76,1.44,0.49389073,0.49520138,0.0223442,0.49347743,0.48417836
-0.76,1.48,0.49661142,0.49700066,0.02206896,0.4915452,0.48638582
-0.76,1.52,0.49931243,0.49878657,0.0217986,0.48962432,0.48857713
-0.76,1.56,0.50199366,0.50055885,0.021533048,0.48771486,0.49075207
-0.76,1.6,0.50465506,0.5023176,0.021272229,0.48581716,0.49291065
-0.76,1.64,0.5072966,0.5040626,0.02101609,0.48393133,0.49505264
-0.76,1.68,0.5099182,0.5057938,0.0207645,0.4820575,0.497178
-0.76,1.72,0.51252,0.50751126,0.020517403,0.48019588,0.49928674
-0.76,1.76,0.5151019,0.5092149,0.020274725,0.47834656,0.5013788
-0.76,1.8,0.517664,0.51090467,0.020036375,0.47650957,0.5034541
-0.76,1.84,0.5202063,0.5125805,0.019802283,0.4746852,0.50551254
-0.76,1.88,0.52272874,0.5142426,0.019572359,0.47287342,0.50755423
-0.76,1.92,0.52523136,0.51589066,0.019346537,0.47107446,0.509579
-0.76,1.96,0.5277144,0.51752496,0.019124733,0.4692882,0.51158714
-0.76,2.0,0.5301777,0.5191453,0.018906878,0.46751484,0.5135783
-0.72,-2.0,0.20020895,0.31113607,0.075022504,0.6639403,0.26103717
-0.72,-1.96,0.20423931,0.31338394,0.07391229,0.66237646,0.26371124
-0.72,-1.92,0.20825402,0.3156337,0.07281934,0.66079104,0.2663896
-0.72,-1.88,0.21225281,0.31788504,0.071743384,0.6591848,0.26907176
-0.72,-1.84,0.21623546,0.32013765,0.07068433,0.6575583,0.27175733
-0.72,-1.8,0.22020176,0.32239112,0.069641896,0.6559123,0.2744458
-0.72,-1.76,0.22415155,0.32464522,0.06861594,0.6542472,0.27713686
-0.72,-1.72,0.22808467,0.32689962,0.0676063,0.6525637,0.27983004
-0.72,-1.68,0.23200096,0.32915395,0.06661272,0.65086234,0.28252494
-0.72,-1.64,0.23590031,0.33140805,0.065635026,0.64914376,0.28522125
-0.72,-1.6,0.23978262,0.33366162,0.06467298,0.6474085,0.2879186
-0.72,-1.56,0.24364786,0.33591437,0.06372637,0.64565706,0.29061663
-0.72,-1.52,0.24749595,0.338166,0.06279498,0.64389,0.29331496
-0.72,-1.48,0.25132683,0.34041643,0.061878607,0.642108,0.29601339
-0.72,-1.44,0.25514057,0.34266537,0.06097701,0.6403114,0.2987116
-0.72,-1.4,0.25893712,0.34491256,0.060089957,0.63850075,0.30140924
-0.72,-1.36,0.26271656,0.3471579,0.05921725,0.6366766,0.30410615
-0.72,-1.32,0.26647893,0.34940118,0.058358632,0.63483936,0.306802
-0.72,-1.28,0.27022436,0.3516423,0.05751386,0.6329894,0.30949673
-0.72,-1.24,0.27395293,0.35388106,0.056682702,0.6311273,0.31218997
-0.72,-1.2,0.27766472,0.35611737,0.055864982,0.6292534,0.3148816
-0.72,-1.16,0.28136,0.35835114,0.05506036,0.62736815,0.31757152
-0.72,-1.12,0.28503883,0.3605821,0.054268684,0.62547183,0.32025942
-0.72,-1.08,0.28870144,0.36281043,0.05348968,0.62356496,0.32294536
-0.72,-1.04,0.29234806,0.3650359,0.05272313,0.6216478,0.32562912
-0.72,-1.0,0.2959789,0.36725855,0.051968757,0.6197206,0.3283107
-0.72,-0.96,0.29959413,0.3694782,0.051226396,0.61778367,0.33098987
-0.72,-0.92,0.30319408,0.37169486,0.050495796,0.6158375,0.33366665
-0.72,-0.88,0.30677897,0.3739086,0.04977669,0.61388224,0.33634102
-0.72,-0.84,0.31034908,0.3761194,0.049068883,0.6119182,0.33901292
-0.72,-0.8,0.3139047,0.37832713,0.04837214,0.6099456,0.34168226
-0.72,-0.76,0.31744605,0.38053185,0.047686297,0.60796463,0.34434903
-0.72,-0.72,0.32097355,0.38273358,0.047011048,0.6059756,0.3470133
-0.72,-0.68,0.32448733,0.3849324,0.04634622,0.60397875,0.34967497
-0.72,-0.64,0.3279878,0.38712826,0.045691635,0.60197425,0.35233414
-0.72,-0.6,0.3314752,0.38932115,0.04504706,0.59996223,0.35499072
-0.72,-0.56,0.33494985,0.39151114,0.04441231,0.597943,0.35764477
-0.72,-0.52,0.33841196,0.39369813,0.0437872,0.5959167,0.36029613
-0.72,-0.48,0.3418618,0.39588234,0.043171518,0.5938835,0.36294505
-0.72,-0.44,0.34529972,0.39806354,0.042565107,0.5918436,0.3655913
-0.72,-0.4,0.34872583,0.40024188,0.041967805,0.5897973,0.3682349
-0.72,-0.36,0.3521404,0.40241736,0.041379414,0.58774465,0.37087595
-0.72,-0.32,0.35554364,0.40458983,0.04079981,0.58568597,0.37351424
-0.72,-0.28,0.35893577,0.40675944,0.040228788,0.5836214,0.3761499
-0.72,-0.24,0.36231685,0.408926,0.03966627,0.5815511,0.37878266
-0.72,-0.2,0.36568707,0.41108948,0.039112054,0.5794754,0.38141257
-0.72,-0.16,0.36904654,0.41324988,0.038566034,0.5773945,0.3840395
-0.72,-0.12,0.37239525,0.41540697,0.038028102,0.5753087,0.38666317
-0.72,-0.08,0.37573335,0.41756085,0.03749811,0.5732182,0.38928372
-0.72,-0.04,0.37906078,0.41971108,0.036975965,0.57112336,0.39190066
-0.72,0.0,0.3823776,0.42185792,0.036461525,0.5690244,0.39451414
-0.72,0.04,0.3856836,0.4240008,0.035954755,0.5669217,0.39712358
-0.72,0.08,0.38897884,0.42613974,0.035455484,0.5648156,0.39972895
-0.72,0.12,0.39226317,0.42827457,0.034963664,0.56270635,0.40232998
-0.72,0.16,0.39553645,0.43040496,0.034479212,0.5605945,0.40492633
-0.72,0.2,0.39879847,0.43253076,0.034002032,0.55848026,0.4075177
-0.72,0.24,0.40204903,0.43465164,0.033532053,0.5563642,0.41010383
-0.72,0.28,0.40528795,0.43676728,0.03306921,0.55424654,0.41268417
-0.72,0.32,0.40851492,0.43887752,0.03261343,0.552128,0.4152586
-0.72,0.36,0.41172966,0.44098195,0.032164656,0.5500088,0.41782653
-0.72,0.4,0.41493183,0.44308022,0.031722825,0.54788953,0.42038757
-0.72,0.44,0.41812125,0.4451722,0.031287856,0.54577065,0.4229415
-0.72,0.48,0.4212974,0.44725725,0.030859703,0.54365265,0.42548764
-0.72,0.52,0.42446005,0.44933522,0.030438311,0.54153603,0.42802566
-0.72,0.56,0.42760882,0.45140573,0.030023603,0.5394212,0.43055516
-0.72,0.6,0.4307434,0.4534684,0.029615534,0.5373088,0.43307564
-0.72,0.64,0.43386322,0.45552287,0.029214093,0.5351993,0.4355866
-0.72,0.68,0.43696815,0.45756885,0.028819133,0.53309315,0.43808773
-0.72,0.72,0.44005767,0.45960587,0.028430643,0.53099096,0.44057843
-0.72,0.76,0.44313154,0.4616337,0.028048543,0.52889305,0.44305843
-0.72,0.8,0.44618925,0.46365196,0.027672812,0.5268001,0.44552714
-0.72,0.84,0.44923058,0.4656602,0.027303355,0.52471256,0.44798416
-0.72,0.88,0.45225516,0.46765822,0.026940087,0.52263075,0.45042914
-0.72,0.92,0.45526263,0.46964574,0.026582979,0.52055526,0.45286173
-0.72,0.96,0.4582527,0.4716224,0.026231963,0.51848656,0.45528144
-0.72,1.0,0.46122515,0.47358796,0.02588693,0.516425,0.45768803
-0.72,1.04,0.46417966,0.47554213,0.02554785,0.5143711,0.46008107
-0.72,1.08,0.46711594,0.47748464,0.02521463,0.5123251,0.46246028
-0.72,1.12,0.47003385,0.4794153,0.024887184,0.5102875,0.46482536
-0.72,1.16,0.47293305,0.48133373,0.024565453,0.5082587,0.4671759
-0.72,1.2,0.47581342,0.48323983,0.024249364,0.50623894,0.46951172
-0.72,1.24,0.47867477,0.48513344,0.023938812,0.5042286,0.4718326
-0.72,1.28,0.481517,0.4870144,0.023633737,0.5022279,0.47413835
-0.72,1.32,0.48433983,0.48888248,0.023334045,0.50023735,0.47642863
-0.72,1.36,0.48714325,0.49073753,0.023039665,0.49825704,0.47870332
-0.72,1.4,0.48992717,0.49257943,0.022750497,0.49628723,0.48096222
-0.72,1.44,0.4926914,0.4944081,0.022466479,0.49432835,0.48320523
-0.72,1.48,0.49543598,0.49622333,0.022187518,0.49238035,0.4854321
-0.72,1.52,0.49816075,0.49802512,0.021913521,0.49044374,0.4876428
-0.72,1.56,0.50086576,0.4998134,0.021644417,0.48851845,0.4898372
-0.72,1.6,0.5035509,0.501588,0.021380112,0.48660478,0.49201515
-0.72,1.64,0.5062161,0.5033489,0.021120539,0.48470294,0.49417654
-0.72,1.68,0.50886154,0.5050961,0.02086559,0.482813,0.49632138
-0.72,1.72,0.51148707,0.5068295,0.020615209,0.48093522,0.49844962
-0.72,1.76,0.51409274,0.50854903,0.02036929,0.47906962,0.5005611
-0.72,1.8,0.5166785,0.51025474,0.020127757,0.47721636,0.50265586
-0.72,1.84,0.5192445,0.5119466,0.019890567,0.4753756,0.50473386
-0.72,1.88,0.5217906,0.51362455,0.01965759,0.4735474,0.506795
-0.72,1.92,0.524317,0.51528865,0.019428777,0.47173187,0.50883937
-0.72,1.96,0.5268237,0.5169388,0.019204032,0.4699291,0.5108669
-0.72,2.0,0.52931064,0.5185751,0.018983308,0.4681392,0.5128775
-0.68,-2.0,0.19605716,0.30883178,0.076179765,0.6655222,0.25829804
-0.68,-1.96,0.20012245,0.31108794,0.07504645,0.66397357,0.26097992
-0.68,-1.92,0.20417255,0.31334662,0.07393058,0.6624025,0.26366687
-0.68,-1.88,0.20820719,0.3156074,0.07283203,0.6608097,0.2663583
-0.68,-1.84,0.21222617,0.31787005,0.07175054,0.6591956,0.26905388
-0.68,-1.8,0.21622922,0.3201341,0.07068596,0.65756094,0.2717531
-0.68,-1.76,0.22021618,0.32239932,0.06963813,0.65590626,0.27445558
-0.68,-1.72,0.22418687,0.32466543,0.068606846,0.6542322,0.277161
-0.68,-1.68,0.2281411,0.32693198,0.06759192,0.6525393,0.27986875
-0.68,-1.64,0.23207875,0.3291988,0.06659309,0.6508283,0.2825786
-0.68,-1.6,0.23599969,0.33146563,0.06561024,0.64909965,0.28529015
-0.68,-1.56,0.23990385,0.33373213,0.06464311,0.6473539,0.28800303
-0.68,-1.52,0.24379116,0.335998,0.06369148,0.6455916,0.29071686
-0.68,-1.48,0.24766156,0.33826315,0.062755115,0.6438135,0.29343143
-0.68,-1.44,0.251515,0.3405272,0.061833866,0.6420199,0.29614624
-0.68,-1.4,0.2553515,0.34279,0.060927436,0.64021134,0.2988612
-0.68,-1.36,0.2591711,0.34505135,0.060035624,0.63838845,0.3015759
-0.68,-1.32,0.26297385,0.34731108,0.05915822,0.6365516,0.30429018
-0.68,-1.28,0.26675975,0.349569,0.058294933,0.6347014,0.3070037
-0.68,-1.24,0.27052897,0.35182494,0.057445582,0.6328381,0.30971637
-0.68,-1.2,0.27428153,0.35407877,0.056609936,0.63096225,0.31242785
-0.68,-1.16,0.27801764,0.3563304,0.055787724,0.6290742,0.31513807
-0.68,-1.12,0.2817374,0.35857964,0.05497874,0.6271745,0.31784678
-0.68,-1.08,0.28544095,0.36082643,0.0541827,0.6252634,0.32055384
-0.68,-1.04,0.28912854,0.36307076,0.053399432,0.6233414,0.3232592
-0.68,-1.0,0.29280034,0.3653124,0.052628685,0.6214087,0.32596263
-0.68,-0.96,0.29645655,0.36755145,0.05187018,0.61946565,0.32866415
-0.68,-0.92,0.3000974,0.36978772,0.051123735,0.6175127,0.33136356
-0.68,-0.88,0.30372316,0.37202126,0.050389137,0.61555004,0.33406085
-0.68,-0.84,0.30733407,0.37425202,0.049666096,0.613578,0.33675593
-0.68,-0.8,0.31093037,0.37647992,0.04895442,0.6115968,0.33944875
-0.68,-0.76,0.3145123,0.378705,0.048253916,0.60960686,0.34213924
-0.68,-0.72,0.31808025,0.3809273,0.047564317,0.6076082,0.34482747
-0.68,-0.68,0.3216343,0.3831467,0.04688542,0.6056013,0.34751326
-0.68,-0.64,0.3251749,0.38536334,0.046217047,0.6035862,0.35019675
-0.68,-0.6,0.3287022,0.38757706,0.045558978,0.6015632,0.35287777
-0.68,-0.56,0.33221653,0.38978788,0.044911023,0.5995326,0.3555563
-0.68,-0.52,0.33571818,0.39199603,0.04427296,0.5974945,0.35823253
-0.68,-0.48,0.33920732,0.39420125,0.04364462,0.59544915,0.3609062
-0.68,-0.44,0.34268412,0.3964036,0.04302582,0.5933968,0.36357737
-0.68,-0.4,0.34614897,0.39860308,0.042416394,0.5913376,0.36624599
-0.68,-0.36,0.34960192,0.40079963,0.04181617,0.58927184,0.36891195
-0.68,-0.32,0.35304326,0.40299326,0.041224975,0.58719975,0.37157527
-0.68,-0.28,0.35647318,0.40518397,0.04064266,0.5851214,0.37423593
-0.68,-0.24,0.35989162,0.40737152,0.040069092,0.58303726,0.3768936
-0.68,-0.2,0.36329886,0.40955597,0.039504103,0.58094746,0.37954837
-0.68,-0.16,0.366695,0.41173726,0.038947582,0.57885236,0.38220012
-0.68,-0.12,0.37008,0.41391522,0.038399357,0.576752,0.38484865
-0.68,-0.08,0.37345394,0.4160897,0.037859343,0.5746469,0.3874938
-0.68,-0.04,0.37681678,0.41826057,0.03732743,0.57253736,0.39013526
-0.68,0.0,0.3801686,0.4204277,0.036803477,0.5704235,0.39277297
-0.68,0.04,0.38350916,0.42259097,0.0362874,0.56830585,0.39540672
-0.68,0.08,0.38683847,0.4247501,0.035779107,0.56618476,0.39803615
-0.68,0.12,0.39015645,0.4269049,0.035278462,0.5640605,0.40066108
-0.68,0.16,0.39346287,0.4290551,0.034785446,0.56193346,0.40328115
-0.68,0.2,0.39675748,0.43120039,0.034299936,0.5598042,0.4058959
-0.68,0.24,0.40004027,0.4333407,0.033821836,0.557673,0.40850526
-0.68,0.28,0.40331084,0.4354755,0.033351112,0.55554026,0.41110858
-0.68,0.32,0.40656894,0.43760473,0.032887638,0.5534066,0.41370574
-0.68,0.36,0.4098143,0.43972784,0.032431412,0.55127245,0.41629612
-0.68,0.4,0.41304675,0.44184476,0.031982314,0.5491382,0.41887954
-0.68,0.44,0.4162658,0.4439549,0.031540293,0.54700434,0.42145535
-0.68,0.48,0.41947126,0.4460582,0.031105254,0.5448714,0.4240234
-0.68,0.52,0.42266268,0.44815406,0.030677186,0.54273987,0.42658293
-0.68,0.56,0.42583975,0.4502423,0.030256007,0.5406103,0.42913374
-0.68,0.6,0.4290021,0.4523224,0.029841658,0.5384832,0.4316752
-0.68,0.64,0.43214938,0.45439413,0.029434046,0.53635895,0.434207
-0.68,0.68,0.43528134,0.45645714,0.029033128,0.53423816,0.43672866
-0.68,0.72,0.43839744,0.45851108,0.028638847,0.5321214,0.43923974
-0.68,0.76,0.44149753,0.4605556,0.028251113,0.530009,0.4417399
-0.68,0.8,0.44458115,0.4625904,0.027869884,0.5279016,0.44422856
-0.68,0.84,0.447648,0.46461505,0.02749507,0.5257996,0.4467054
-0.68,0.88,0.45069787,0.46662942,0.0271266,0.5237033,0.44917014
-0.68,0.92,0.45373031,0.46863306,0.026764415,0.5216134,0.4516222
-0.68,0.96,0.4567451,0.4706257,0.026408449,0.5195303,0.45406127
-0.68,1.0,0.45974198,0.47260714,0.026058612,0.5174543,0.45648706
-0.68,1.04,0.46272075,0.47457713,0.025714803,0.51538587,0.45889932
-0.68,1.08,0.46568108,0.47653532,0.025376992,0.51332545,0.4612975
-0.68,1.12,0.46862283,0.4784816,0.025045069,0.5112734,0.46368152
-0.68,1.16,0.47154582,0.4804157,0.024718951,0.50922996,0.46605107
-0.68,1.2,0.4744498,0.48233745,0.024398558,0.5071956,0.46840584
-0.68,1.24,0.47733465,0.48424658,0.024083834,0.5051706,0.47074556
-0.68,1.28,0.4802003,0.48614308,0.02377465,0.50315523,0.47307017
-0.68,1.32,0.48304644,0.48802656,0.023470951,0.5011498,0.4753792
-0.68,1.36,0.48587316,0.48989713,0.023172626,0.4991546,0.47767276
-0.68,1.4,0.4886803,0.49175453,0.022879617,0.49716988,0.47995052
-0.68,1.44,0.49146774,0.49359858,0.022591837,0.49519587,0.48221228
-0.68,1.48,0.49423546,0.49542934,0.022309165,0.4932328,0.48445803
-0.68,1.52,0.49698338,0.49724665,0.022031548,0.49128085,0.4866876
